side,source_file,source_index,job_title,occupation_name,ability,canonical_competency,coding_status,merge_rationale,evidence
demand,,2204,工程技术总监,船舶制造人员,船舶海工精益生产与科技管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,精益生产（IE）、技改管理、焊接核心工艺设备管理、涂装核心工艺设备管理、设备运维管理、科技管理（政府项目申报、科研项目立项管理等）
demand,,2221,现场应用工程师 FAE,海洋工程技术人员,电动船舶现场技术支持能力,船舶市场商务与供应链能力,confirmed,对象为船舶产品、市场、采购和供应链,深入客户需求分析，为客户选择产品和解决方案，提供技术培训和技术支持，现场故障解决，参与新产品研发测试
demand,,2221,现场应用工程师 FAE,海洋工程技术人员,电动船舶三电系统应用能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,熟悉‘三电（电机、电控、电池）’系统工作原理，能读懂电气原理图和结构装配图
demand,,2219,结构设计工程师,海洋工程技术人员,船舶电力推进器结构设计能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,完成船舶电力推进器（电动舷外机）的结构及外形设计，编制设计规格书，绘制3D、2D设计图，输出零件图，跟进产品测试验证
demand,,2219,结构设计工程师,海洋工程技术人员,船舶电力推进产品开发能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,参与产品前期调研、性能测试，编写技术文档，参与技术评审和决策，解决量产和客户反馈问题
demand,,2222,船舶水手,渔业生产人员,船舶甲板作业能力,船舶运营安全管理能力,confirmed,对象为船舶运营、安全与船员服务,值班操舵时，按船长或值班大副的舵令，正确使用转换操舵装置操舵，协助瞭望，记载航行日志和收听气象、水位，并做好记录；定期检查、清洁保养舵的传动装置，做好开航前的检查及准备工作。
demand,,2222,船舶水手,渔业生产人员,船舶甲板维修保养能力,船舶运营安全管理能力,confirmed,对象为船舶运营、安全与船员服务,根据驾驶部维修保养计划，对船体、甲板、舱室、上层建筑、管系以及驾驶部设施设备进行维修保养。
demand,,2220,电机控制软件工程师,海洋工程技术人员,船舶电力推进电机控制开发能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,完成公司的船舶电力推进系统之电机控制器软件的方案，软件架构，电机控制算法，应用控制策略等设计与开发；完成电机控制算法（FOC），控制逻辑的代码编写、测试和优化；负责电机控制模型开发，支持整机和电力推进系统仿真工作。
demand,,2220,电机控制软件工程师,海洋工程技术人员,船舶电力推进硬件选型能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,辅助硬件工程师进行可编程器件MCU/DSP/MPU/SOC，功率器件MOSFET/IGBT等关键元器件的选型。
demand,,2223,船舶轮机长,船舶指挥和引航人员,船舶机电设备技术管理能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,负责对全船机电设备的技术管理，确保机电设备的正常运行。负责编制船舶轮机部年度维护计划，并组织实施。组织人员对船舶其他部门报告的修理项目进行初步检查；并对年度、航次修理项目及外协修理项目质量把关，确保轮机设施、设备处于良好技术状态。
demand,,2223,船舶轮机长,船舶指挥和引航人员,船舶轮机应急处理能力,船舶轮机动力能力,confirmed,对象为船舶轮机与动力系统,遇机械设备不能正常运转及其它紧急情况危及安全航行时，应迅速检查、分析，采取应急措施并及时报告船长或值班大副；发生机损事故时，要及时向公司报告，按规定写出事故报告，找出原因，提出防范措施。船舶发生火警、触礁、搁浅、进水及其它紧急情况，应立即到机舱现场指挥，在船长的统一指挥下，按规定组织领导轮机船员全力抢救。
demand,,2225,船长,船舶指挥和引航人员,船舶安全管理能力,船舶运营安全管理能力,confirmed,对象为船舶运营、安全与船员服务,对全船安全、生产和行政管理负领导责任，管理轮机、驾驶、客运三部门的工作；全面熟悉和掌握公司安全管理体系，执行公司安全和环境保护方针以及各项安全管理规定。
demand,,2225,船长,船舶指挥和引航人员,船舶船员培训管理能力,船舶运营安全管理能力,confirmed,对象为船舶运营、安全与船员服务,对驾引人员的技术培训负安全和指导责任，抓好船员业务技术的学习和培训。
demand,,2225,船长,船舶指挥和引航人员,船舶设备维护管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,组织领导船舶设备维护保养工作，督促各部门落实各项设备的日常维护保养并监控检查执行情况，保证设施设备处于良好适航状态。
demand,,2226,船舶轮机,船舶指挥和引航人员,船舶轮机设备管理维护能力,船舶轮机动力能力,confirmed,对象为船舶轮机与动力系统,在轮机长领导下，负责分管设备的正常使用、维护修理并确保其技术状况完好。协助轮机长编制设备维护计划，认真落实维护质量。
demand,,2226,船舶轮机,船舶指挥和引航人员,船舶机舱值班与应急处理能力,船舶轮机动力能力,confirmed,对象为船舶轮机与动力系统,航行值班服从值班驾驶指挥，落实值班和交接班制度。发生设备故障时，及时报告轮机长、值班大副，并采取正确有效措施排除故障，确保航行安全。在航行中，对电气设备进行检查、维护，航行和停泊中轮流值班。
demand,,2227,土建质量工程师（码头外包）,道路和水上运输工程技术人员,港口码头土建质量管理能力,港口航道水运工程能力,confirmed,港口航道、水运与近海工程合并,负责监督承包商施工组织设计中涉及到本专业的内容，审核本专业的施工方案、技术交底、质量控制措施等；熟悉本专业的施工图、施工技术规范和施工工艺流程、质量评定标准，对工程主体的施工实行监督管理。从事港口航道、海岸、码头、水运、高架路桥工程5年以上工作经验，有码头水工结构施工质量管理经验优先。
demand,,2227,土建质量工程师（码头外包）,道路和水上运输工程技术人员,港口码头质量体系管理能力,港口航道水运工程能力,confirmed,港口航道、水运与近海工程合并,负责建立健全质量管理体系，过程质量体系运行、质量检测工作组织、质量评定或者评估程序执行、监督管理过程中发现的质量问题整改以及工程质量验证性检测结果等情况、质量内页资料管理等。
demand,,2233,投标工程师,海洋工程技术人员,海洋工程项目投标管理能力,海洋工程项目建设管理能力,confirmed,海洋工程建设、项目和运维管理合并,参与或负责项目投标，协调各部门投标工作，收集分包价格，编制投标项目预算，编制投标文件，与业主进行有效沟通，推进项目中标。参与投标澄清和合同谈判；整理、移交项目合同文件；编制项目预算，协助项目经理及项目费用工程师准备变更文件。有风电、船舶、海洋工程、能源等相关行业工作经验5年及以上。
demand,,2235,船舶电工,船舶制造人员,船舶电气安装调试能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,小型特种船舶设备安装、调试、试航试验、售后服务等。熟悉船舶电力系统图纸，接线及设备调试。
demand,,2231,力学及振动噪声测试工程师（NVH）,海洋工程技术人员,船舶海洋工程振动噪声测试能力,科研实验创新实践能力,confirmed,船舶相关科研实验实践上收到创新实践模块,使用西门子LMS或BK或东华测试等设备进行模态试验、路谱采集、振动噪声采集、应力应变采集等测试工作；实施力学及振动冲击类试验；了解振动、冲击台使用原理及使用有限元软件进行模态仿真者优先。
demand,,2236,船舶结构详细设计（镇江）,海洋工程技术人员,船舶结构详细设计能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,负责结构专业的基本设计和送审详细设计；负责结构设计、结构图纸设绘工作
demand,,2236,船舶结构详细设计（镇江）,海洋工程技术人员,船舶结构计算与规范应用能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,根据规范完成构件规范计算书及总强度计算书；了解船级社规范和法规
demand,,2236,船舶结构详细设计（镇江）,海洋工程技术人员,船舶结构项目协调能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责内部专业之间的技术协调工作；负责技术规格书结构部分的编制及投标项目结构专业的配合工作
demand,,2237,结构工程师,海洋工程技术人员,船舶结构设计与计算能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,负责公司产品结构设计、图纸绘制；使用有限元软件进行结构计算和分析
demand,,2237,结构工程师,海洋工程技术人员,船舶结构技术协调能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,对外技术协调、以及内部专业之间的技术协调
demand,,2238,设计工程师,海洋工程技术人员,船舶结构设计制图能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,负责产品结构设计，并制图；要求船舶或机械相关专业
demand,,2238,设计工程师,海洋工程技术人员,船舶材料选型与制造对接能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责材料选型及机加工对接
demand,,2234,计划工程师,海洋工程技术人员,海洋工程EPC项目计划控制能力,海洋工程项目建设管理能力,confirmed,海洋工程建设、项目和运维管理合并,丰富的海洋工程类型EPC总包项目的计划/控制经验；负责项目总体计划的编制，建立进度测量
demand,,2234,计划工程师,海洋工程技术人员,海洋工程项目进度分析与报告能力,海洋工程项目建设管理能力,confirmed,海洋工程建设、项目和运维管理合并,负责项目周报、月报的编制，完成项目会议记录；负责项目进度计算、计划预测、前瞻计划、延误分析和预警分析
demand,,2239,电气工程师（配电）,海洋工程技术人员,船舶电气设备设计与选型能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,负责船舶行业电气设备的设计、项目归档；负责项目的电气原理图设计、器件选型
demand,,2239,电气工程师（配电）,海洋工程技术人员,船舶低压配电系统计算与分析能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,负责船舶低压配电系统短路计算及选择性分析
demand,,2239,电气工程师（配电）,海洋工程技术人员,船舶电气调试与技术支持能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,协助生产车间解决电气安装过程中的问题；协助质检、工控等完成设备及系统的测试和现场调试工作
demand,,2241,无损检测业务销售工程师,道路和水上运输工程技术人员,船舶海工无损检测市场开拓与销售能力,船舶市场商务与供应链能力,confirmed,对象为船舶产品、市场、采购和供应链,开发无损检测市场和相关检验市场；3年以上的船舶海工市场销售经验
demand,,2241,无损检测业务销售工程师,道路和水上运输工程技术人员,船舶海工检测项目商务谈判能力,船舶市场商务与供应链能力,confirmed,对象为船舶产品、市场、采购和供应链,与客户签署相关业务合同；负责与客户讨论商务问题
demand,,2240,电气工程师（工控）,道路和水上运输工程技术人员,船舶电气自动化系统开发能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,负责完成民船项目产品的PMS、AMS程序编写、界面设计、硬件选型、厂内调试
demand,,2240,电气工程师（工控）,道路和水上运输工程技术人员,船舶电气现场调试与故障解决能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,协助售后部门参与项目的现场调试、故障解决
demand,,2240,电气工程师（工控）,道路和水上运输工程技术人员,船舶电气控制与规范应用能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,收集船舶行业程序需求等信息；了解船舶电气常规知识与规范
demand,,2242,销售工程师（海洋环境检测业务）,海洋服务人员,海洋环境检测市场开发与销售能力,海洋环境监测评价治理能力,confirmed,海洋环境监测、评价与治理合并,负责江苏区域、上海区域内海洋环境检测领域内客户的开发和维护；为客户提供海洋环境业务方面的咨询及服务
demand,,2242,销售工程师（海洋环境检测业务）,海洋服务人员,海洋环境检测客户关系管理能力,海洋环境监测评价治理能力,confirmed,海洋环境监测、评价与治理合并,制定阶段性销售目标和客户服务方案，并有效地实施、推进
demand,,2243,销售工程师 (无损检测）,道路和水上运输工程技术人员,船舶海工无损检测市场开拓与销售能力,船舶市场商务与供应链能力,confirmed,对象为船舶产品、市场、采购和供应链,开发无损检测市场和相关检验市场；3年以上的船舶海工市场销售经验
demand,,2243,销售工程师 (无损检测）,道路和水上运输工程技术人员,船舶海工检测项目商务谈判能力,船舶市场商务与供应链能力,confirmed,对象为船舶产品、市场、采购和供应链,与客户签署相关业务合同；负责与客户讨论商务问题
demand,,2245,销售工程师（海洋环境检测） (MJ008815),海洋工程技术人员,海洋环境检测市场开发与销售能力,海洋环境监测评价治理能力,confirmed,海洋环境监测、评价与治理合并,负责福建省区域或者海南省区域内海境检测领域内客户的开发和维护；为客户提供海洋环境业务方面的咨询及服务
demand,,2245,销售工程师（海洋环境检测） (MJ008815),海洋工程技术人员,海洋环境检测客户关系管理能力,海洋环境监测评价治理能力,confirmed,海洋环境监测、评价与治理合并,制定阶段性销售目标和客户服务方案，并有效地实施、推进
demand,,2246,船舶调查员（舟山）,海洋服务人员,船舶检测调查能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,制定检测调查计划；上船取样及现场试验等工作；检测报告编制。
demand,,2247,环境采样工程师（大连）,海洋服务人员,海上环境采样能力,海洋调查观测测绘能力,confirmed,海洋调查、观测、采样和测绘合并,按照采样规范完成海上采样工作；填写采样现场表单；熟练使用各种采样及监测设备，按照规范对设备进行维护保养。
demand,,2251,研发工程师,海洋工程技术人员,船舶与海洋工程科研能力,科研实验创新实践能力,confirmed,船舶相关科研实验实践上收到创新实践模块,研究生及以上学历（船舶与海洋工程或相关专业）；承担过一项以上课题研究或协同完成过一项基金的申请并已结题；发表过1篇以上SCI论文。
demand,,2250,方案工程师,海洋工程技术人员,海工结构建造方案设计能力,海洋工程项目建设管理能力,confirmed,海洋工程建设、项目和运维管理合并,根据项目及投标要求，编制项目总体建造、预制和吊装等程序文件，并提交相应的计算报告；完成投标项目建造方案和场地布置设计题；能够熟练使用ANSYS、SACS等计算软件建模并进行受力分析和计算。
demand,,2253,机管电检验员,道路和水上运输工程技术人员,海工船舶检验能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,5年及以上的海工或船舶建造经验，熟悉压载，系泊，电气照明等系统检验要求，做好内外检及检验后的相关记录。
demand,,2252,研发高级主管,海洋工程技术人员,船海产品设计与技术管理能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,15年以上船舶与海洋工程设计工作经验，其中担任技术主管工作经历不低于5年；独立主持过两型以上船海产品的设计或担任三个以上项目技术负责人；熟悉船海建造规范、规则；掌握船海工程建造工艺及生产流程。
demand,,2252,研发高级主管,海洋工程技术人员,船海科研课题实施能力,科研实验创新实践能力,confirmed,船舶相关科研实验实践上收到创新实践模块,能独立完成科研课题的立项、实施和验收。
demand,,2254,生产主管（海工板块）,船舶制造人员,海工船舶生产管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,5年及以上船舶海工行业生产管理经验；可组织现场生产管理，做好人机料法环的调配，及时跟踪生产进度，处理异常；熟悉现场5S管理、精益生产管理的工具方法。
demand,,2258,PIE工程师,船舶制造人员,船舶焊接产品工艺优化能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,生产作业标准及SOP制作；标准工时、生产工艺流程制定；通过优化生产工艺、设计生产治具、引进自动化设备，提升作业效率。产品应用领域包括船舶制造。
demand,,2261,港口航道项目经理 (MJ001945),道路和水上运输工程技术人员,港口航道工程设计咨询能力,港口航道水运工程能力,confirmed,港口航道、水运与近海工程合并,负责港口与航道的设计咨询工作；负责技术方案的编制；从事港口或航道工程设计咨询工作5年以上。
demand,,2260,锚固工程师,海洋工程技术人员,海洋工程锚固计算与水动力分析能力,海洋工程装备设计制造能力,confirmed,海洋工程装备、结构和系统设计制造合并,漂浮系统锚固计算及水动力分析，出具计算书；会使用Orcaflex/starccm+/AQWA或其他流体/水动力仿真软件
demand,,2260,锚固工程师,海洋工程技术人员,海洋工程锚固方案设计与选型能力,海洋工程装备设计制造能力,confirmed,海洋工程装备、结构和系统设计制造合并,负责项目锚固方案设计及关键部件选型
demand,,2260,锚固工程师,海洋工程技术人员,海洋工程锚固技术研究能力,海洋工程装备设计制造能力,confirmed,海洋工程装备、结构和系统设计制造合并,锚固相关的创新技术研究，形成完整研究报
demand,,2262,港口航道设计师 (MJ001944),道路和水上运输工程技术人员,港口航道工程设计咨询能力,港口航道水运工程能力,confirmed,港口航道、水运与近海工程合并,从事港口、航道设计、咨询及复核工作；负责一般项目的技术方案制定，参与复杂项目设计
demand,,2263,水声工程应用岗,海洋工程技术人员,水声工程项目实施与管理能力,水声声学与海洋通信技术能力,confirmed,水声、声学与涉海通信合并,负责水声工程项目的策划、设计和施工；指导和管理项目团队，确保项目按照计划进行
demand,,2266,质检员（武汉市汉南区）,船舶制造人员,船舶制造质量检验与过程控制能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,产品制造、安装前的质量记录；进行产品施工过程中各工序质量检验；不合格产品的整改跟踪和验证
demand,,2268,技术中心管理岗,海洋工程技术人员,船舶技术规划与技术管理能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,负责制订公司技术发展规划，完善技术管理规章制度；具有综合的船舶设计与建造知识
demand,,2268,技术中心管理岗,海洋工程技术人员,船舶设计与建造问题解决能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责组织解决公司设计和开发、生产方面的重大技术问题
demand,,2267,船体工程师（中山厂）,海洋工程技术人员,船体详细设计与施工设计能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责船体、舾装部分详细设计及施工设计；负责编制船体和舾装材料、设备采购清单
demand,,2267,船体工程师（中山厂）,海洋工程技术人员,船体施工现场技术问题处理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责施工现场工艺问题的处理、解决；负责处理现场船东、验船师提出的技术问题
demand,,2269,轮机工程师（中山厂）,道路和水上运输工程技术人员,船舶轮机详细设计能力,船舶轮机动力能力,confirmed,对象为船舶轮机与动力系统,负责船舶各设计阶段的轮机，管系，通风空调，轴系等方面详细设计工作；包括并不限于设备协议签订，材料统计
demand,,2269,轮机工程师（中山厂）,道路和水上运输工程技术人员,船舶轮机设计沟通协调能力,团队沟通国际化能力,confirmed,船舶相关沟通、英语和团队协作上收到通用沟通模块,负责就本专业与船东、船检、设计院及内部专业之间沟通协调
demand,,2272,船体工程师-螺旋桨设计,海洋工程技术人员,船舶螺旋桨设计与送审能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,负责船舶的螺旋桨设计，送审设计；熟悉船舶总体性能设计(含阻力性能、水动力性能、螺旋桨设计等)
demand,,2272,船体工程师-螺旋桨设计,海洋工程技术人员,船舶型线设计与航速估算能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,负责船体的航速估算、型线设计
demand,,2273,跟单员,道路和水上运输工程技术人员,船舶项目跟单能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,收集、下发施工单，签收归档；收集在建船舶特殊要求，并传达至各关联部门；跟进施工进度节点和合同特殊要求的落实。
demand,,2275,船体主管,船舶制造人员,船舶建造管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,编制生产计划，检查生产工作，确保生产任务的完成；对钢船、铝合金船建造过程中的进度、施工质量、安全、成本控制等负责。
demand,,2275,船体主管,船舶制造人员,船舶制造工艺能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,熟悉钢船、铝合金船制作工艺；具备良好的沟通能力及现场工艺领导能力。
demand,,2276,内装放样技术员,船舶制造人员,船舶内装放样能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,懂一定船舶内装知识、内装材料等；会SPD软件者优先、会3DMAX、犀牛三维软件更好。
demand,,2278,电气学徒工,船舶制造人员,船舶电气施工能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,负责船舶电气施工；电气设备安装、调试；会看电气图纸。
demand,,2281,销售工程师,海洋工程技术人员,船舶销售与客户管理能力,船舶市场商务与供应链能力,confirmed,对象为船舶产品、市场、采购和供应链,处理投标等相关工作，制作标书；执行个人销售计划，实施辖区销售业务活动；负责货款及时回收；在建船问题处理，客户沟通。
demand,,2279,质量部经理（国际事业部）,船舶制造人员,船舶质量管理体系运行能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,协助经理组织建立、修订、实施和保持公司质量体系的正常运行；负责公司内部三级报检工作以及各项船舶试验工作；负责各项外检项目。
demand,,2279,质量部经理（国际事业部）,船舶制造人员,船舶建造质量检验能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责原材料的来料检验；负责生产过程中的质量监督与检验；负责船舶建造工艺文件的编订并有效组织实施。
demand,,2280,轮机质检员（国际事业部）,船舶制造人员,船舶轮机质量检验能力,船舶轮机动力能力,confirmed,对象为船舶轮机与动力系统,从事船舶产品的质量检验，熟悉船级社的规范、通晓轮机施工流程和施工工艺；负责编制轮机项目检验表，实施造船过程中的质量检验。
demand,,2283,船厂管培生/实习生,船舶制造人员,船舶建造综合能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,管培生/实习生部门：船体部、机电部、生产部门；专业要求：船舶与海洋工程、船舶工程技术等。
demand,,2284,电气放样工程师,海洋工程技术人员,船舶电气放样设计能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,主要负责公务船、巡逻船、旅游船等类型船舶电气专业生产设计工作，负责电缆电装件材料清单统计；电气三维建模、设备基座出图，现场施工放样问题处理。
demand,,2282,轮机放样工程师（中山厂）,海洋工程技术人员,船舶管系放样设计能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,主要负责公务船、巡逻船、旅游船等类型船舶管系专业生产设计工作，包括并不限于管系材料统计；管系三维建模、设备基座出图，现场施工问题处理。
demand,,2285,轮机详设工程师,海洋工程技术人员,船舶轮机详细设计能力,船舶轮机动力能力,confirmed,对象为船舶轮机与动力系统,主要负责公务船、巡逻船、旅游船等类型船舶各设计阶段的轮机，管系，通风空调，轴系等方面详细设计工作，包括并不限于设备协议签订，材料统计
demand,,2285,轮机详设工程师,海洋工程技术人员,船舶轮机设计协调能力,船舶轮机动力能力,confirmed,对象为船舶轮机与动力系统,负责就本专业与船东、船检、设计院及内部专业之间沟通协调
demand,,2287,船体放样工程师（国际事业部）,船舶制造人员,船体生产设计能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责船体各设计阶段生产设计工作；船体三维建模、设备基座出图，现场施工放样问题处理
demand,,2287,船体放样工程师（国际事业部）,船舶制造人员,船体设计沟通协调能力,团队沟通国际化能力,confirmed,船舶相关沟通、英语和团队协作上收到通用沟通模块,负责就本专业与船东、船检、设计院及公司内部沟通协调
demand,,2289,电气工程师（中山厂）,海洋工程技术人员,船舶电气详细设计能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,负责电气详细设计，包括并不限于设备技术协议的签订，材料选型统计；负责本专业工作范围内的图纸和文件的修改、产品施工技术配合
demand,,2288,船机电三大类生产管理主管与经理,船舶制造人员,船舶生产管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责整船可以做项目经理，如果轮机经验丰富可以做项目经理；组织完成船舶的分段建造、合拢及舾装件施工生产任务；合理安排生产计划，控制成本、质量、安全
demand,,2288,船机电三大类生产管理主管与经理,船舶制造人员,船舶电气施工管理能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,3年以上项目建造管理工作经验；熟悉船舶电气项目建造、维修工艺流程；系统掌握船舶电气生产工艺技术应用方面的知识
demand,,2288,船机电三大类生产管理主管与经理,船舶制造人员,船舶轮机施工管理能力,船舶轮机动力能力,confirmed,对象为船舶轮机与动力系统,按产品的质量和工艺标准组织生产，并对生产过程进行管理，并及时解决施工问题
demand,,2292,技术总工程师,道路和水上运输工程技术人员,船舶技术管理与决策能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,负责技术中心职能，组织架构的规划，制定和完善技术中心的流程制度；制定公司技术发展规划；解决设计和开发过程中的重大技术问题
demand,,2292,技术总工程师,道路和水上运输工程技术人员,船舶技术团队建设与管理能力,团队沟通国际化能力,confirmed,船舶相关沟通、英语和团队协作上收到通用沟通模块,负责技术团队搭建及管理，包括：优化技术团队人才结构，做好技术人才的梯队建设；完善技术团队激励机制
demand,,2291,机加工,船舶制造人员,船舶机械加工能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,熟练操作车床、铣床、磨床等设备，熟练法兰、铰孔螺栓加工，各种非标丝杆、内牙接头、外牙接头，铣床垫片加工，有轴系镗孔经验的优先
demand,,2293,电气质检员（国际）,船舶制造人员,船舶电气质量检验能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,从事船舶产品的质量检验，熟悉船级社的规范、通晓电气施工流程和施工工艺；负责编制电气项目检验表，实施造船过程中的质量检验；负责处理生产中出现的质量问题及与船检、船东沟通
demand,,2294,机加工,船舶制造人员,船舶机械加工能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,熟练操作车床、铣床、磨床等设备，对法兰、铰孔螺栓等进行加工，各种非标丝杆、内牙接头、外牙接头，铣床垫片加；有轴系镗孔经验的优先录用
demand,,2295,综合管理部（生产统计）经理,船舶制造人员,船舶生产计划与统计管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责所有船舶工程项目外包合同签订与结算的审核；负责大节点计划的编制、更新；负责各项目周计划、月计划完成情况汇总与统计；负责公司产值节点统计与进度报表提交财务；负责单船人工预算
demand,,2297,船体主管,船舶制造人员,船舶建造现场管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,编制生产计划，检查生产工作，确保生产任务的完成；对钢船、铝合金船建造过程中的进度、施工质量、安全、成本控制等负责；负责整个产品生产流程的监督
demand,,2299,船舶质检实习生,船舶制造人员,船舶建造检验管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,学习进料检验及船体建造检检管理
demand,,2300,项目经理,船舶制造人员,单船项目建造管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,五年以上单船项目建造管理工作经验；负责整个建造过程的计划协调、控制、落实
demand,,2300,项目经理,船舶制造人员,船舶建造质量管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,督促、检查生产过程中质量，保证质量体系的执行，提高产品的合格率
demand,,2300,项目经理,船舶制造人员,船舶建造成本管控能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责项目成本管控
demand,,2302,船舶设计实习生（轮机、电气）,船舶制造人员,船舶轮机电气设计能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,船舶与海洋工程、轮机工程、电气工程等相关专业，学习船舶设计软件，处理设计师交代的设计工作
demand,,2304,船舶质检实习生,船舶制造人员,船舶建造检验管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,学习进料检验及船体建造检检管理
demand,,2303,船体检验工程师,船舶制造人员,船体检验管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,船体建造检检管理；对船舶检验文件的编制及整理
demand,,2303,船体检验工程师,船舶制造人员,船体工艺管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,焊工评定及船体工艺管理，制定；熟悉规范等相关船体检验工艺及流程
demand,,2305,项目经理,船舶制造人员,单船项目建造管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,五年以上单船项目建造管理工作经验；负责整个建造过程的计划协调、控制、落实
demand,,2305,项目经理,船舶制造人员,船舶建造质量管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,督促、检查生产过程中质量，保证质量体系的执行，提高产品的合格率
demand,,2305,项目经理,船舶制造人员,船舶建造成本管控能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责项目成本管控
demand,,2306,生产管培生,船舶制造人员,船舶建造客户关系管理能力,船舶市场商务与供应链能力,confirmed,对象为船舶产品、市场、采购和供应链,协助生产领导对接国外客户，维护客户关系
demand,,2307,船舶设计实习生（轮机、电气）,船舶制造人员,船舶轮机电气设计能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,船舶与海洋工程、轮机工程、电气工程等相关专业，学习船舶设计软件，处理设计师交代的设计工作
demand,,2308,船体检验工程师,船舶制造人员,船体检验管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,船体建造检检管理；对船舶检验文件的编制及整理
